Name,ID,Has Item,Mod,Class,Display Name
DraconicEvolution:energyCrystal,1297,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.EnergyCrystal,能量中继器
DraconicEvolution:infusedObsidian,1298,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian,注入龙力的黑曜石
DraconicEvolution:dislocatorReceptacle,1299,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.DislocatorReceptacle,错位容器
DraconicEvolution:portal,1300,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.Portal,门
DraconicEvolution:reactorCore,1301,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorCore,反应堆核心
DraconicEvolution:flowGate,1302,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.FlowGate,能量阀门
DraconicEvolution:reactorStabilizer,1303,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorStabilizer,反应堆稳定器
DraconicEvolution:reactorEnergyInjector,1304,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorEnergyInjector,反应堆能量喷射器
DraconicEvolution:chaosCrystal,1305,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ChaosCrystal,混沌晶体
DraconicEvolution:upgradeModifier,1306,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.UpgradeModifier,升级调整器
DraconicEvolution:dislocatorInhibitor,1307,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.DislocatorInhibitor,错位宝石抑制器
DraconicEvolution:longRangeDislocator,1308,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.machine.LongRangeDislocator,长距离错位宝石
DraconicEvolution:chaosShardAtmos,1309,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.ChaosShardAtmos,混沌碎片
EnderIO:blockStirlingGenerator,1310,true,EnderIO,crazypants.enderio.machine.generator.stirling.BlockStirlingGenerator,斯特林发电机
EnderIO:blockCombustionGenerator,1311,true,EnderIO,crazypants.enderio.machine.generator.combustion.BlockCombustionGenerator,燃烧发电机
EnderIO:blockZombieGenerator,1312,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator,僵尸发电机
EnderIO:blockFrankenzombieGenerator,1313,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator.BlockFrankenZombieGenerator,人造僵尸发电机
EnderIO:blockEnderGenerator,1314,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator.BlockEnderGenerator,末影人发电机
EnderIO:blockSolarPanel,1315,true,EnderIO,crazypants.enderio.machine.solar.BlockSolarPanel,光伏板
EnderIO:blockSagMill,1316,true,EnderIO,crazypants.enderio.machine.crusher.BlockCrusher,SAG磨粉机
EnderIO:blockAlloySmelter,1317,true,EnderIO,crazypants.enderio.machine.alloy.BlockAlloySmelter,合金炉
EnderIO:blockCapBank,1318,true,EnderIO,crazypants.enderio.machine.capbank.BlockCapBank,创造模式电容库
EnderIO:blockPainter,1319,true,EnderIO,crazypants.enderio.machine.painter.BlockPainter,喷涂机
EnderIO:blockPaintedFence,1320,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedFence,喷涂栅栏
EnderIO:blockPaintedFenceGate,1321,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedFenceGate,喷涂门
EnderIO:blockPaintedWall,1322,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedWall,喷涂墙
EnderIO:blockPaintedStair,1323,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedStair,喷涂楼梯
EnderIO:blockPaintedSlab,1324,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedSlab,喷涂台阶
EnderIO:blockPaintedDoubleSlab,1325,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedSlab,喷涂台阶
EnderIO:blockCrafter,1326,true,EnderIO,crazypants.enderio.machine.crafter.BlockCrafter,装配器
EnderIO:blockPaintedGlowstone,1327,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedGlowstone,喷涂荧石
EnderIO:blockPaintedCarpet,1328,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedCarpet,喷涂地毯
EnderIO:blockVat,1329,true,EnderIO,crazypants.enderio.machine.vat.BlockVat,酿液桶
EnderIO:blockPowerMonitor,1330,true,EnderIO,crazypants.enderio.machine.monitor.BlockPowerMonitor,能量监控器
EnderIO:blockFarmStation,1331,true,EnderIO,crazypants.enderio.machine.farm.BlockFarmStation,种植站
EnderIO:blockWirelessCharger,1332,true,EnderIO,crazypants.enderio.machine.wireless.BlockWirelessCharger,无线充能器
EnderIO:blockHyperCube,1333,true,EnderIO,crazypants.enderio.machine.hypercube.BlockHyperCube,空间传送器（弃用）
EnderIO:blockTank,1334,true,EnderIO,crazypants.enderio.machine.tank.BlockTank,流体箱
EnderIO:blockReservoir,1335,true,EnderIO,crazypants.enderio.machine.reservoir.BlockReservoir,蓄水库
EnderIO:blockVacuumChest,1336,true,EnderIO,crazypants.enderio.machine.vacuum.BlockVacuumChest,虚空箱子
EnderIO:blockTransceiver,1337,true,EnderIO,crazypants.enderio.machine.transceiver.BlockTransceiver,空间传送器
EnderIO:blockBuffer,1338,true,EnderIO,crazypants.enderio.machine.buffer.BlockBuffer,物品缓存器
EnderIO:blockInventoryPanel,1339,true,EnderIO,crazypants.enderio.machine.invpanel.BlockInventoryPanel,存储控制面板
EnderIO:blockEnderIo,1340,true,EnderIO,crazypants.enderio.enderface.BlockEnderIO,末影接口
EnderIO:blockTravelAnchor,1341,true,EnderIO,crazypants.enderio.teleport.anchor.BlockTravelAnchor,旅行锚
EnderIO:blockTelePad,1342,true,EnderIO,crazypants.enderio.teleport.telepad.BlockTelePad,传送台
EnderIO:blockSliceAndSplice,1343,true,EnderIO,crazypants.enderio.machine.slicensplice.BlockSliceAndSplice,头颅装配机
EnderIO:blockSoulBinder,1344,true,EnderIO,crazypants.enderio.machine.soul.BlockSoulBinder,灵魂绑定器
EnderIO:blockPoweredSpawner,1345,true,EnderIO,crazypants.enderio.machine.spawner.BlockPoweredSpawner,电动刷怪笼
EnderIO:blockKillerJoe,1346,true,EnderIO,crazypants.enderio.machine.killera.BlockKillerJoe,杀手乔
EnderIO:blockAttractor,1347,true,EnderIO,crazypants.enderio.machine.obelisk.attractor.BlockAttractor,生物诱引方尖碑
EnderIO:blockSpawnGuard,1348,true,EnderIO,crazypants.enderio.machine.obelisk.aversion.BlockAversionObelisk,生物排除方尖碑
EnderIO:blockExperienceObelisk,1349,true,EnderIO,crazypants.enderio.machine.obelisk.xp.BlockExperienceObelisk,经验交换方尖碑
EnderIO:blockWeatherObelisk,1350,true,EnderIO,crazypants.enderio.machine.obelisk.weather.BlockWeatherObelisk,气象方尖碑
EnderIO:blockInhibitorObelisk,1351,true,EnderIO,crazypants.enderio.machine.obelisk.inhibitor.BlockInhibitorObelisk,tile.blockInhibitorObelisk.name
EnderIO:blockEnchanter,1352,true,EnderIO,crazypants.enderio.machine.enchanter.BlockEnchanter,附魔器
EnderIO:blockDarkSteelPressurePlate,1353,true,EnderIO,crazypants.enderio.block.BlockDarkSteelPressurePlate,玄钢压力板
EnderIO:blockDarkSteelAnvil,1354,true,EnderIO,crazypants.enderio.block.BlockDarkSteelAnvil,玄钢砧
EnderIO:blockDarkSteelLadder,1355,true,EnderIO,crazypants.enderio.block.BlockDarkSteelLadder,玄钢梯子
EnderIO:blockElectricLight,1356,true,EnderIO,crazypants.enderio.machine.light.BlockElectricLight,电灯
EnderIO:blockLightNode,1357,true,EnderIO,crazypants.enderio.machine.light.BlockLightNode,明亮节点
EnderIO:blockReinforcedObsidian,1358,true,EnderIO,crazypants.enderio.block.BlockReinforcedObsidian,强化黑曜石
EnderIO:blockFusedQuartz,1359,true,EnderIO,crazypants.enderio.material.BlockFusedQuartz,石英玻璃
EnderIO:blockEnderRail,1360,true,EnderIO,crazypants.enderio.rail.BlockEnderRail,末影轨道
EnderIO:blockConduitBundle,1361,true,EnderIO,crazypants.enderio.conduit.BlockConduitBundle,导管接口
EnderIO:blockConduitFacade,1362,true,EnderIO,crazypants.enderio.conduit.facade.BlockConduitFacade,导管框架
EnderIO:blockEndermanSkull,1363,true,EnderIO,crazypants.enderio.item.skull.BlockEndermanSkull,末影人头
EnderIO:blockNutrient_distillation,1364,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,营养精华液
EnderIO:blockHootch,1365,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,烈酒
EnderIO:blockRocket_fuel,1366,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,火箭燃料
EnderIO:blockFire_water,1367,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,火焰水
EnderIO:blockLiquid_sunshine,1368,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,液态阳光
EnderIO:blockCloud_seed,1369,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,云之精华
EnderIO:blockCloud_seed_concentrated,1370,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,浓缩云之精华
EnderIO:blockEnder_distillation,1371,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,深渊露水
EnderIO:blockVapor_of_levity,1372,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,轻盈之气
EnderIO:blockIngotStorage,1373,true,EnderIO,crazypants.enderio.material.BlockIngotStorage,磁钢块
EnderIO:blockIngotStorageEndergy,1374,true,EnderIO,crazypants.enderio.material.endergy.BlockIngotStorageEndergy,复合黏土块
EnderIO:blockDarkIronBars,1375,true,EnderIO,crazypants.enderio.material.BlockDarkSteelBars,玄钢栅栏
EnderIO:blockSoulariumBars,1376,true,EnderIO,crazypants.enderio.material.BlockDarkSteelBars.BlockSoulariumBars,魂金栅栏
EnderIO:blockEndSteelBars,1377,true,EnderIO,crazypants.enderio.material.BlockDarkSteelBars.BlockEndSteelBars,末影钢栅栏
EnderIOAddons:blockBrine1,1378,true,EnderIOAddons,loenwind.enderioaddons.baseclass.BlockFluidEioA,淡盐水
EnderIOAddons:blockBrine2,1379,true,EnderIOAddons,loenwind.enderioaddons.baseclass.BlockFluidEioA,盐水
EnderIOAddons:blockBrine3,1380,true,EnderIOAddons,loenwind.enderioaddons.baseclass.BlockFluidEioA,浓盐水
EnderIOAddons:blockBrine4,1381,true,EnderIOAddons,loenwind.enderioaddons.baseclass.BlockFluidEioA,固态盐水
EnderIOAddons:blockMilk,1382,true,EnderIOAddons,loenwind.enderioaddons.baseclass.BlockFluidEioA,牛奶
EnderIOAddons:blockDrain,1383,true,EnderIOAddons,loenwind.enderioaddons.machine.drain.BlockDrain,充能排液器
EnderIOAddons:blockDummy,1384,true,EnderIOAddons,loenwind.enderioaddons.machine.framework.AbstractBlockFramework,tile.blockDummy.name
EnderIOAddons:blockCobbleworks,1385,true,EnderIOAddons,loenwind.enderioaddons.machine.cobbleworks.BlockCobbleworks,原石制造工厂
EnderIOAddons:blockWaterworks,1386,true,EnderIOAddons,loenwind.enderioaddons.machine.waterworks.BlockWaterworks,水提取工厂
EnderIOAddons:blockIHopper,1387,true,EnderIOAddons,loenwind.enderioaddons.machine.ihopper.BlockIHopper,脉冲漏斗
EnderIOAddons:blockNiard,1388,true,EnderIOAddons,loenwind.enderioaddons.machine.niard.BlockNiard,液闸
EnderIOAddons:blockVoidTank,1389,true,EnderIOAddons,loenwind.enderioaddons.machine.voidtank.BlockVoidTank,传送门流体箱
EnderIOAddons:blockPMon,1390,true,EnderIOAddons,loenwind.enderioaddons.machine.pmon.BlockPMon,图形能量监控器
EnderIOAddons:blockTcom,1391,true,EnderIOAddons,loenwind.enderioaddons.machine.tcom.BlockTcom,战利品回收器
EnderIOAddons:blockFlag,1392,true,EnderIOAddons,loenwind.enderioaddons.machine.flag.BlockFlag,磁引旗帜
EnderIOAddons:blockMagCharger,1393,true,EnderIOAddons,loenwind.enderioaddons.machine.magcharger.BlockMagCharger,磁化器
EnderIOAddons:blockChassis,1394,true,EnderIOAddons,loenwind.enderioaddons.machine.chassis.BlockChassis,机器底架装饰方块
EnderIOAddons:rlever10,1395,true,EnderIOAddons,loenwind.enderioaddons.machine.rlever.BlockRLever,自我重置拉杆(10秒)
EnderIOAddons:rlever30,1396,true,EnderIOAddons,loenwind.enderioaddons.machine.rlever.BlockRLever,自我重置拉杆(30秒)
EnderIOAddons:rlever60,1397,true,EnderIOAddons,loenwind.enderioaddons.machine.rlever.BlockRLever,自我重置拉杆(1分钟)
EnderIOAddons:rlever300,1398,true,EnderIOAddons,loenwind.enderioaddons.machine.rlever.BlockRLever,自我重置拉杆(5分钟)
EnderTech:endertech.enderTankPart,1399,true,EnderTech,io.endertech.multiblock.block.BlockTankPart,末影水槽框架
EnderTech:endertech.multiblockGlass,1400,true,EnderTech,io.endertech.multiblock.block.BlockMultiblockGlass,末影水槽视窗
EnderTech:endertech.enderTankController,1401,true,EnderTech,io.endertech.multiblock.block.BlockTankController,末影水槽控制器
EnderTech:chargePad,1402,true,EnderTech,io.endertech.block.BlockChargePad,创造充能平台
EnderTech:healthPad,1403,true,EnderTech,io.endertech.block.BlockHealthPad,创造恢复平台
EnderZoo:blockConfusingCharge,1404,true,EnderZoo,crazypants.enderzoo.charge.BlockConfusingCharge,混乱炸药
EnderZoo:blockEnderCharge,1405,true,EnderZoo,crazypants.enderzoo.charge.BlockEnderCharge,末影炸药
EnderZoo:blockConcussionCharge,1406,true,EnderZoo,crazypants.enderzoo.charge.BlockConcussionCharge,震荡炸药
exnihilo:barrel,1407,true,exnihilo,exnihilo.blocks.BlockBarrel,橡木桶
exnihilo:barrel_stone,1408,true,exnihilo,exnihilo.blocks.BlockBarrelStone,石桶
exnihilo:crucible,1409,true,exnihilo,exnihilo.blocks.BlockCrucible,坩埚
exnihilo:crucible_unfired,1410,true,exnihilo,exnihilo.blocks.BlockCrucibleUnfired,未烧制的坩埚
exnihilo:dust,1411,true,exnihilo,exnihilo.blocks.BlockDust,尘土
exnihilo:infested_leaves,1412,true,exnihilo,exnihilo.blocks.BlockLeavesInfested,寄生树叶
exnihilo:sifting_table,1413,true,exnihilo,exnihilo.blocks.BlockSieve,橡木筛子
exnihilo:bee_trap,1414,true,exnihilo,exnihilo.blocks.BlockBeeTrap,人造蜂窝
exnihilo:bee_trap_treated,1415,true,exnihilo,exnihilo.blocks.BlockBeeTrapTreated,人造芳香蜂窝
exnihilo:exnihilo.gravel_nether,1416,true,exnihilo,exnihilo.blocks.BlockNetherGravel,粉碎地狱岩
exnihilo:exnihilo.gravel_ender,1417,true,exnihilo,exnihilo.blocks.BlockEnderGravel,粉碎末地石
exnihilo:witchwater,1418,true,exnihilo,exnihilo.fluids.BlockWitchWater,巫水
extracells:certustank,1419,true,extracells,extracells.block.BlockCertusTank,赛特斯石英水槽
extracells:walrus,1420,true,extracells,extracells.block.BlockWalrus,海象
extracells:fluidcrafter,1421,true,extracells,extracells.block.BlockFluidCrafter,ME流体装配室
extracells:ecbaseblock,1422,true,extracells,extracells.block.ECBaseBlock,ME流体接口
extracells:hardmedrive,1423,true,extracells,extracells.block.BlockHardMEDrive$,防爆ME驱动器[WIP]
extracells:vibrantchamberfluid,1424,true,extracells,extracells.block.BlockVibrationChamberFluid,流体谐振仓
extracells:craftingstorage,1425,true,extracells,extracells.block.BlockCraftingStorage,256k合成存储器
harvestcraft:cuttingboard,1426,true,harvestcraft,com.pam.harvestcraft.BlockPamCuttingBoard,砧板
harvestcraft:pot,1427,true,harvestcraft,com.pam.harvestcraft.BlockPamPot,锅
harvestcraft:beehive,1428,true,harvestcraft,com.pam.harvestcraft.BlockPamBeehive,蜂巢
harvestcraft:apiary,1429,true,harvestcraft,com.pam.harvestcraft.BlockPamApiary,蜂箱
harvestcraft:presser,1430,true,harvestcraft,com.pam.harvestcraft.BlockPamPresser,压榨机
harvestcraft:sink,1431,true,harvestcraft,com.pam.harvestcraft.BlockPamSink,提水筒
harvestcraft:market,1432,true,harvestcraft,com.pam.harvestcraft.BlockPamMarket,集市交易方块
harvestcraft:oven,1433,true,harvestcraft,com.pam.harvestcraft.BlockPamOven,烤箱
harvestcraft:ovenon,1434,true,harvestcraft,com.pam.harvestcraft.BlockPamOven,烤箱
harvestcraft:churn,1435,true,harvestcraft,com.pam.harvestcraft.BlockPamChurn,搅拌机
harvestcraft:churnon,1436,true,harvestcraft,com.pam.harvestcraft.BlockPamChurn,搅拌机
harvestcraft:quern,1437,true,harvestcraft,com.pam.harvestcraft.BlockPamQuern,石磨
harvestcraft:quernon,1438,true,harvestcraft,com.pam.harvestcraft.BlockPamQuern,石磨
harvestcraft:fishtrap,1439,true,harvestcraft,com.pam.harvestcraft.BlockPamFishTrap,渔栅
harvestcraft:animaltrap,1440,true,harvestcraft,com.pam.harvestcraft.BlockPamAnimalTrap,捕兽笼
harvestcraft:salt,1441,true,harvestcraft,com.pam.harvestcraft.BlockPamSalt,盐矿
harvestcraft:spamcompressedsaltBlockalt,1442,true,harvestcraft,com.pam.harvestcraft.BlockPamSalt,压缩盐块
harvestcraft:berrygarden,1443,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,草莓果园
harvestcraft:desertgarden,1444,true,harvestcraft,com.pam.harvestcraft.BlockPamDesertGarden,沙漠菜园
harvestcraft:grassgarden,1445,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,草地菜园
harvestcraft:gourdgarden,1446,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,葫芦菜园
harvestcraft:groundgarden,1447,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,陆地菜园
harvestcraft:herbgarden,1448,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,草本菜园
harvestcraft:leafygarden,1449,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,多叶菜园
harvestcraft:mushroomgarden,1450,true,harvestcraft,com.pam.harvestcraft.BlockPamMushroomGarden,蘑菇菜园
harvestcraft:stalkgarden,1451,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,植茎菜园
harvestcraft:textilegarden,1452,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,纺织菜园
harvestcraft:tropicalgarden,1453,true,harvestcraft,com.pam.harvestcraft.BlockPamNormalGarden,热带菜园
harvestcraft:watergarden,1454,true,harvestcraft,com.pam.harvestcraft.BlockPamWaterGarden,海域菜园
harvestcraft:pamappleSapling,1455,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,苹果树苗
harvestcraft:pamalmondSapling,1456,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,扁桃树苗
harvestcraft:pamapricotSapling,1457,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,杏树树苗
harvestcraft:pamavocadoSapling,1458,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,鳄梨树苗
harvestcraft:pambananaSapling,1459,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,香蕉树苗
harvestcraft:pamcashewSapling,1460,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,腰果树苗
harvestcraft:pamcherrySapling,1461,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,樱桃树苗
harvestcraft:pamchestnutSapling,1462,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,板栗树苗
harvestcraft:pamcinnamonSapling,1463,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,肉桂树苗
