Name,ID,Has Block,Mod,Class,Display Name
TConstruct:clayPattern,4729,false,TConstruct,tconstruct.smeltery.items.ClayPattern,锭黏土铸模
TConstruct:diamondApple,4730,false,TConstruct,tconstruct.armor.items.DiamondApple,钻石苹果
TConstruct:jerky,4731,false,TConstruct,tconstruct.armor.items.Jerky,牛肉干
TConstruct:heartCanister,4732,false,TConstruct,tconstruct.armor.items.HeartCanister,心之容器外壳
TConstruct:knapsack,4733,false,TConstruct,tconstruct.armor.items.Knapsack,背包
TConstruct:helmetWood,4734,false,TConstruct,tconstruct.armor.items.ArmorBasic,木头盔
TConstruct:chestplateWood,4735,false,TConstruct,tconstruct.armor.items.ArmorBasic,木胸甲
TConstruct:leggingsWood,4736,false,TConstruct,tconstruct.armor.items.ArmorBasic,木护腿
TConstruct:bootsWood,4737,false,TConstruct,tconstruct.armor.items.ArmorBasic,木靴子
TConstruct:travelGoggles,4738,false,TConstruct,tconstruct.armor.items.TravelGear,旅行者护目镜
TConstruct:travelVest,4739,false,TConstruct,tconstruct.armor.items.TravelGear,旅行者马甲
TConstruct:travelWings,4740,false,TConstruct,tconstruct.armor.items.TravelWings,旅行者之翼
TConstruct:travelBoots,4741,false,TConstruct,tconstruct.armor.items.TravelGear,旅行者靴子
TConstruct:travelGlove,4742,false,TConstruct,tconstruct.armor.items.TravelGlove,旅行者手套
TConstruct:travelBelt,4743,false,TConstruct,tconstruct.armor.items.TravelBelt,旅行者腰带
TConstruct:bowstring,4744,false,TConstruct,tconstruct.tools.items.Bowstring,弓弦
TConstruct:arrowhead,4745,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木箭头
TConstruct:fletching,4746,false,TConstruct,tconstruct.tools.items.Fletching,羽毛箭羽
TConstruct:ShurikenPart,4747,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木手里剑
TConstruct:BowLimbPart,4748,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木弓臂
TConstruct:CrossbowLimbPart,4749,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木弩臂
TConstruct:CrossbowBodyPart,4750,false,TConstruct,tconstruct.library.tools.DynamicToolPart,木弩身
TConstruct:BoltPart,4751,false,TConstruct,tconstruct.library.tools.DualMaterialToolPart,木弩箭
TConstruct:Shuriken,4752,false,TConstruct,tconstruct.weaponry.weapons.Shuriken,工具/武器
TConstruct:ThrowingKnife,4753,false,TConstruct,tconstruct.weaponry.weapons.ThrowingKnife,工具/武器
TConstruct:Javelin,4754,false,TConstruct,tconstruct.weaponry.weapons.Javelin,工具/武器
TConstruct:ShortBow,4755,false,TConstruct,tconstruct.weaponry.weapons.ShortBow,工具/武器
TConstruct:LongBow,4756,false,TConstruct,tconstruct.weaponry.weapons.LongBow,工具/武器
TConstruct:Crossbow,4757,false,TConstruct,tconstruct.weaponry.weapons.Crossbow,工具/武器
TConstruct:ArrowAmmo,4758,false,TConstruct,tconstruct.weaponry.ammo.ArrowAmmo,工具/武器
TConstruct:BoltAmmo,4759,false,TConstruct,tconstruct.weaponry.ammo.BoltAmmo,工具/武器
TConstruct:Pattern,4760,false,TConstruct,tconstruct.weaponry.items.WeaponryPattern,手里剑模具
TConstruct:Cast,4761,false,TConstruct,tconstruct.weaponry.items.WeaponryPattern,手里剑铸模
TConstruct:Clay Cast,4762,false,TConstruct,tconstruct.weaponry.items.WeaponryPatternClay,item.tconstruct.ClayPattern..name
TConstruct:GlassArrows,4763,false,TConstruct,tconstruct.weaponry.items.GlassArrows,玻璃箭矢
TConstruct:Boneana,4764,false,TConstruct,tconstruct.weaponry.items.Boneana,大剑
TConstruct:slimesling,4765,false,TConstruct,tconstruct.gadgets.item.ItemSlimeSling,史莱姆弹弓
TConstruct:slime_boots,4766,false,TConstruct,tconstruct.gadgets.item.ItemSlimeBoots,史莱姆靴子
TConstruct:gearCast,4767,false,TConstruct,tconstruct.plugins.gears.GearCast,齿轮铸模
DraconicEvolution:draconicDistructionStaff,4768,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicDistructionStaff,龙之权杖
DraconicEvolution:draconicPickaxe,4769,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicPickaxe,龙之镐
DraconicEvolution:draconicAxe,4770,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicAxe,龙之斧
DraconicEvolution:draconicShovel,4771,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicShovel,龙之铲
DraconicEvolution:draconicHoe,4772,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicHoe,龙之锄
DraconicEvolution:draconicSword,4773,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.DraconicSword,龙之剑
DraconicEvolution:draconicBow,4774,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.DraconicBow,龙之弓
DraconicEvolution:draconicHelm,4775,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor,龙之头盔
DraconicEvolution:draconicChest,4776,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor,龙之胸甲
DraconicEvolution:draconicLeggs,4777,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor,龙之护腿
DraconicEvolution:draconicBoots,4778,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor,龙之靴
DraconicEvolution:wyvernPickaxe,4779,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.WyvernPickaxe,双足飞龙镐
DraconicEvolution:wyvernShovel,4780,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.WyvernShovel,双足飞龙铲
DraconicEvolution:wyvernSword,4781,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.WyvernSword,双足飞龙剑
DraconicEvolution:wyvernBow,4782,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.WyvernBow,双足飞龙弓
DraconicEvolution:wyvernHelm,4783,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor,双足飞龙头盔
DraconicEvolution:wyvernChest,4784,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor,双足飞龙胸甲
DraconicEvolution:wyvernLeggs,4785,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor,双足飞龙护腿
DraconicEvolution:wyvernBoots,4786,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor,双足飞龙靴
DraconicEvolution:draconicCore,4787,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconicCore,龙芯
DraconicEvolution:wyvernCore,4788,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.WyvernCore,双足飞龙核心
DraconicEvolution:awakenedCore,4789,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.AwakenedCore,觉醒核心
DraconicEvolution:chaoticCore,4790,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ChaoticCore,混沌核心
DraconicEvolution:draconiumDust,4791,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumDust,龙尘
DraconicEvolution:draconiumIngot,4792,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumIngot,龙锭
DraconicEvolution:draconiumBlend,4793,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumBlend,混合龙尘（已移除）
DraconicEvolution:dragonHeart,4794,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DragonHeart,龙之心
DraconicEvolution:teleporterMKI,4795,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.TeleporterMKI,错位宝石
DraconicEvolution:teleporterMKII,4796,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.TeleporterMKII,高级错位宝石
DraconicEvolution:tclogo,4797,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.Tclogo,TCLogo
DraconicEvolution:sunFocus,4798,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.SunFocus,日光焦点
DraconicEvolution:mobSoul,4799,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.MobSoul,怪物灵魂
DraconicEvolution:enderArrow,4800,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.EnderArrow,末影箭
DraconicEvolution:safetyMatch,4801,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.SafetyMatch,安全火柴盒
DraconicEvolution:key,4802,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.Key,钥匙
DraconicEvolution:creativeStructureSpawner,4803,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.CreativeStructureSpawner,生成彗星
DraconicEvolution:adminSpawnEgg,4804,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.AdminSpawnEgg,Spawn 
DraconicEvolution:infoTablet,4805,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.InfoTablet,龙之研究信息板
DraconicEvolution:draconicIngot,4806,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconicIngot,觉醒龙锭
DraconicEvolution:draconiumEnergyCore,4807,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumEnergyCore,双足飞龙能量核心
DraconicEvolution:draconiumFluxCapacitor,4808,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconiumFluxCapacitor,双足飞龙通量电容器
DraconicEvolution:wrench,4809,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.Wrench,连接扳手
DraconicEvolution:chaosShard,4810,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ChaosShard,混沌碎片
DraconicEvolution:reactorCraftingPart,4811,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ReactorStabiliserPart,反应堆稳定器支架
DraconicEvolution:nugget,4812,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.Nugget,龙粒
DraconicEvolution:chaosFragment,4813,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ChaosFragment,微小混沌残片
DraconicEvolution:magnet,4814,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.Magnet,物品错位器
DraconicEvolution:dezilsMarshmallow,4815,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DezilsMarshmallow,Dezil的棉花糖
EnderIO:itemCoordSelector,4816,false,EnderIO,crazypants.enderio.teleport.telepad.ItemCoordSelector,Unnamed
EnderIO:itemFusedQuartzFrame,4817,false,EnderIO,crazypants.enderio.material.ItemFusedQuartzFrame,石英玻璃框
EnderIO:itemConduitFacade,4818,false,EnderIO,crazypants.enderio.conduit.facade.ItemConduitFacade,导管框架
EnderIO:itemBrokenSpawner,4819,false,EnderIO,crazypants.enderio.machine.spawner.ItemBrokenSpawner,破损的刷怪笼
EnderIO:itemFrankenSkull,4820,false,EnderIO,crazypants.enderio.material.ItemFrankenSkull,僵尸电极
EnderIO:itemRedstoneConduit,4821,false,EnderIO,crazypants.enderio.conduit.redstone.ItemRedstoneConduit,红石导管
EnderIO:itemPowerConduit,4822,false,EnderIO,crazypants.enderio.conduit.power.ItemPowerConduit,能量导管
EnderIO:itemPowerConduitEndergy,4823,false,EnderIO,crazypants.enderio.conduit.power.endergy.ItemPowerConduitEndergy,复合黏土能量导管
EnderIO:itemLiquidConduit,4824,false,EnderIO,crazypants.enderio.conduit.liquid.ItemLiquidConduit,流体导管
EnderIO:itemItemConduit,4825,false,EnderIO,crazypants.enderio.conduit.item.ItemItemConduit,物品导管
EnderIO:itemMEConduit,4826,false,EnderIO,crazypants.enderio.conduit.me.ItemMEConduit,ME导管
EnderIO:itemBasicFilterUpgrade,4827,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemBasicItemFilter,基础物品过滤器
EnderIO:itemBigFilterUpgrade,4828,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemBigItemFilter,大型物品过滤器
EnderIO:itemExistingItemFilter,4829,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemExistingItemFilter,现有物品过滤器
EnderIO:itemLimitedItemFilter,4830,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemLimitedItemFilter,限制物品过滤器
EnderIO:itemModItemFilter,4831,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemModItemFilter,模组物品过滤器
EnderIO:itemPowerItemFilter,4832,false,EnderIO,crazypants.enderio.conduit.item.filter.ItemPowerItemFilter,充能物品过滤器
EnderIO:itemExtractSpeedUpgrade,4833,false,EnderIO,crazypants.enderio.conduit.item.ItemExtractSpeedUpgrade,物品导管速度升级
EnderIO:itemFunctionUpgrade,4834,false,EnderIO,crazypants.enderio.conduit.item.ItemFunctionUpgrade,远程接入升级
EnderIO:itemBasicCapacitor,4835,false,EnderIO,crazypants.enderio.material.ItemCapacitor,基础电容
EnderIO:itemMachinePart,4836,false,EnderIO,crazypants.enderio.material.ItemMachinePart,机器框架
EnderIO:itemMaterial,4837,false,EnderIO,crazypants.enderio.material.ItemMaterial,硅
EnderIO:itemAlloy,4838,false,EnderIO,crazypants.enderio.material.ItemAlloy,磁钢锭
EnderIO:itemGrindingBall,4839,false,EnderIO,crazypants.enderio.material.ItemGrindingBall,磁钢磨球
EnderIO:itemAlloyEndergy,4840,false,EnderIO,crazypants.enderio.material.endergy.ItemAlloyEndergy,复合黏土
EnderIO:itemGrindingBallEndergy,4841,false,EnderIO,crazypants.enderio.material.endergy.ItemGrindingBallEndergy,复合黏土磨球
EnderIO:itemPowderIngot,4842,false,EnderIO,crazypants.enderio.material.ItemPowderIngot,煤粉
EnderIO:bucketNutrient_distillation,4843,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,营养精华液桶
EnderIO:bucketHootch,4844,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,烈酒桶
EnderIO:bucketRocket_fuel,4845,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,火箭燃料桶
EnderIO:bucketFire_water,4846,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,火焰水桶
EnderIO:bucketLiquid_sunshine,4847,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,液态阳光桶
EnderIO:bucketCloud_seed,4848,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,云之精华桶
EnderIO:bucketCloud_seed_concentrated,4849,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,浓缩云之精华桶
EnderIO:bucketEnder_distillation,4850,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,深渊露水桶
EnderIO:bucketVapor_of_levity,4851,false,EnderIO,crazypants.enderio.fluid.ItemBucketEio,轻盈之气桶
EnderIO:itemYetaWrench,4852,false,EnderIO,crazypants.enderio.item.ItemYetaWrench$$EnhancerByCGLIB$$3ec722a3,以太扳手
EnderIO:itemEnderface,4853,false,EnderIO,crazypants.enderio.enderface.ItemEnderface,末影面板
EnderIO:itemTravelStaff,4854,false,EnderIO,crazypants.enderio.teleport.ItemTravelStaff,旅行权杖
EnderIO:itemTeleportStaff,4855,false,EnderIO,crazypants.enderio.teleport.ItemTeleportStaff,传送权杖
EnderIO:itemConduitProbe,4856,false,EnderIO,crazypants.enderio.item.ItemConduitProbe,导管探测器
EnderIO:itemXpTransfer,4857,false,EnderIO,crazypants.enderio.machine.obelisk.xp.ItemXpTransfer,经验棒
EnderIO:itemSoulVessel,4858,false,EnderIO,crazypants.enderio.item.ItemSoulVessel,灵魂瓶
EnderIO:itemEnderFood,4859,false,EnderIO,crazypants.enderio.item.ItemEnderFood,"末影麦片"
EnderIO:itemGliderWing,4860,false,EnderIO,crazypants.enderio.item.darksteel.ItemGliderWing,滑翔机翼
EnderIO:item.darkSteel_helmet,4861,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,玄钢头盔
EnderIO:item.darkSteel_chestplate,4862,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,玄钢胸甲
EnderIO:item.darkSteel_leggings,4863,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,玄钢护腿
EnderIO:item.darkSteel_boots,4864,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelArmor,玄钢靴子
EnderIO:item.darkSteel_sword,4865,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelSword,终结之剑
EnderIO:item.darkSteel_pickaxe,4866,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelPickaxe,玄钢镐
EnderIO:item.darkSteel_axe,4867,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelAxe,玄钢斧
EnderIO:item.darkSteel_shears,4868,false,EnderIO,crazypants.enderio.item.darksteel.ItemDarkSteelShears,玄钢剪
EnderIO:item.endSteel_helmet,4869,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelArmor,末影钢头盔
EnderIO:item.endSteel_chestplate,4870,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelArmor,末影钢胸甲
EnderIO:item.endSteel_leggings,4871,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelArmor,末影钢护腿
EnderIO:item.endSteel_boots,4872,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelArmor,末影钢靴子
EnderIO:item.endSteel_sword,4873,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelSword,终结之剑 MK-II
EnderIO:item.endSteel_pickaxe,4874,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelPickaxe,末影钢镐
EnderIO:item.endSteel_axe,4875,false,EnderIO,crazypants.enderio.item.darksteel.ItemEndSteelAxe,末影钢斧
EnderIO:item.stellar_helmet,4876,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarArmor,恒星合金头盔
EnderIO:item.stellar_chestplate,4877,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarArmor,恒星合金胸甲
EnderIO:item.stellar_leggings,4878,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarArmor,恒星合金护腿
EnderIO:item.stellar_boots,4879,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarArmor,恒星合金靴子
EnderIO:item.stellar_sword,4880,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarSword,终结之剑 MK-IV
EnderIO:item.stellar_pickaxe,4881,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarPickaxe,恒星合金镐
EnderIO:item.stellar_axe,4882,false,EnderIO,crazypants.enderio.item.darksteel.ItemStellarAxe,恒星合金斧
EnderIO:itemMagnet,4883,false,EnderIO,crazypants.enderio.item.ItemMagnet,电磁铁
EnderIOAddons:bucketBrine1,4884,false,EnderIOAddons,crazypants.enderio.fluid.ItemBucketEio,淡盐水桶
EnderIOAddons:bucketBrine2,4885,false,EnderIOAddons,crazypants.enderio.fluid.ItemBucketEio,盐水桶
EnderIOAddons:bucketBrine3,4886,false,EnderIOAddons,crazypants.enderio.fluid.ItemBucketEio,浓盐水桶
EnderIOAddons:bucketBrine4,4887,false,EnderIOAddons,crazypants.enderio.fluid.ItemBucketEio,固态盐水桶
EnderIOAddons:itemMachineParts,4888,false,EnderIOAddons,loenwind.enderioaddons.machine.part.ItemMachinePart,空机器框架
EnderTech:endertech.exchanger,4889,false,EnderTech,io.endertech.item.ItemExchanger,创造转换器
EnderZoo:enderZooIcon,4890,false,EnderZoo,crazypants.enderzoo.item.ItemForCreativeMenuIcon,末影动物园图标
